city,state,state_full_name,lat,lng,id
Ruthville,ND,North Dakota,48.3708,-101.3003,1840023763
Monango,ND,North Dakota,46.1734,-98.5952,1840000255
Regent,ND,North Dakota,46.4222,-102.5581,1840000223
Goodrich,ND,North Dakota,47.4759,-100.1247,1840000121
Steele,ND,North Dakota,46.8568,-99.9181,1840001918
Haynes,ND,North Dakota,45.9739,-102.471,1840000242
Carpio,ND,North Dakota,48.4434,-101.7163,1840000047
Newburg,ND,North Dakota,48.7139,-100.9127,1840000009
Lakota,ND,North Dakota,48.0429,-98.3468,1840000095
Warwick,ND,North Dakota,47.8547,-98.7056,1840001889
Harwood,ND,North Dakota,46.9761,-96.8801,1840000181
Reeder,ND,North Dakota,46.1059,-102.9422,1840000244
Tolley,ND,North Dakota,48.7308,-101.8271,1840001865
Kenmare,ND,North Dakota,48.6728,-102.072,1840000051
Rugby,ND,North Dakota,48.3656,-99.9906,1840001882
Wales,ND,North Dakota,48.8952,-98.6008,1840001862
Napoleon,ND,North Dakota,46.5039,-99.7683,1840000211
Oberon,ND,North Dakota,47.9242,-99.2059,1840000093
Argusville,ND,North Dakota,47.0501,-96.9431,1840000171
Four Bears Village,ND,North Dakota,47.9871,-102.5939,1840033113
Davenport,ND,North Dakota,46.7148,-97.0654,1840000176
Wyndmere,ND,North Dakota,46.2641,-97.1312,1840001948
Elgin,ND,North Dakota,46.4026,-101.843,1840000202
Sheyenne,ND,North Dakota,47.8273,-99.1169,1840001900
Maxbass,ND,North Dakota,48.7225,-101.1426,1840000008
Mayville,ND,North Dakota,47.4982,-97.3264,1840000136
Mott,ND,North Dakota,46.3744,-102.3189,1840000221
Michigan City,ND,North Dakota,48.0248,-98.1197,1840059042
Dawson,ND,North Dakota,46.8679,-99.7536,1840000149
Sentinel Butte,ND,North Dakota,46.9195,-103.84,1840001917
Fingal,ND,North Dakota,46.7625,-97.7932,1840000162
Killdeer,ND,North Dakota,47.3673,-102.7535,1840000127
Tappen,ND,North Dakota,46.8716,-99.6273,1840001919
Elliott,ND,North Dakota,46.4023,-97.8149,1840000224
Grano,ND,North Dakota,48.6153,-101.5893,1840000043
Wimbledon,ND,North Dakota,47.1691,-98.4587,1840001929
Grafton,ND,North Dakota,48.4142,-97.4055,1840000081
Driscoll,ND,North Dakota,46.8427,-100.1439,1840025256
Portal,ND,North Dakota,48.9947,-102.5479,1840000040
Deering,ND,North Dakota,48.3956,-101.0501,1840000062
Ashley,ND,North Dakota,46.0347,-99.3736,1840001986
Center,ND,North Dakota,47.1149,-101.2977,1840001928
Edinburg,ND,North Dakota,48.4955,-97.863,1840000077
Orrin,ND,North Dakota,48.091,-100.1671,1840023766
Riverdale,ND,North Dakota,47.4975,-101.3661,1840000114
West Fargo,ND,North Dakota,46.8573,-96.9057,1840001935
Great Bend,ND,North Dakota,46.1546,-96.801,1840000231
Gascoyne,ND,North Dakota,46.119,-103.0788,1840000258
Buchanan,ND,North Dakota,47.0626,-98.829,1840000152
Fordville,ND,North Dakota,48.2166,-97.7954,1840000079
Strasburg,ND,North Dakota,46.1337,-100.1612,1840001943
Edgeley,ND,North Dakota,46.3625,-98.7126,1840000216
Rocklake,ND,North Dakota,48.7902,-99.2456,1840059043
Sheldon,ND,North Dakota,46.5885,-97.4944,1840001945
Glenburn,ND,North Dakota,48.5136,-101.221,1840000042
Erie,ND,North Dakota,47.1154,-97.3879,1840004000
